datetime,epic,offer,bid
10/19/2022 1:00,IX.D.SPTRD.IFA.IP,3755.14,3754.54
10/19/2022 5:00,IX.D.SPTRD.IFA.IP,3747.89,3747.29
10/19/2022 9:00,IX.D.SPTRD.IFA.IP,3719.39,3718.79
10/19/2022 13:00,IX.D.SPTRD.IFA.IP,3699.01,3698.41
10/19/2022 17:00,IX.D.SPTRD.IFA.IP,3683.13,3682.73
10/19/2022 21:00,IX.D.SPTRD.IFA.IP,3699.56,3698.06
10/20/2022 1:00,IX.D.SPTRD.IFA.IP,3679.57,3678.97
10/20/2022 5:00,IX.D.SPTRD.IFA.IP,3687.07,3686.47
10/20/2022 9:00,IX.D.SPTRD.IFA.IP,3675.94,3675.34
10/20/2022 13:00,IX.D.SPTRD.IFA.IP,3683.32,3682.72
10/20/2022 17:00,IX.D.SPTRD.IFA.IP,3689.39,3688.99
10/20/2022 21:00,IX.D.SPTRD.IFA.IP,3667.13,3665.63
10/21/2022 1:00,IX.D.SPTRD.IFA.IP,3655.84,3655.24
10/21/2022 5:00,IX.D.SPTRD.IFA.IP,3655.09,3654.49
10/21/2022 9:00,IX.D.SPTRD.IFA.IP,3642.34,3641.74
10/21/2022 13:00,IX.D.SPTRD.IFA.IP,3645.84,3645.24
10/21/2022 17:00,IX.D.SPTRD.IFA.IP,3723.48,3723.08
10/21/2022 21:00,IX.D.SPTRD.IFA.IP,3762.01,3760.51
10/22/2022 1:00,IX.D.SPTRD.IFA.IP,3762.03,3760.53
10/17/2022 1:00,IX.D.DOW.IFA.IP,29780.4,29775.6
10/17/2022 5:00,IX.D.DOW.IFA.IP,29804.9,29800.1
10/17/2022 9:00,IX.D.DOW.IFA.IP,29894.8,29891.2
10/17/2022 13:00,IX.D.DOW.IFA.IP,30009.3,30005.7
10/17/2022 17:00,IX.D.DOW.IFA.IP,30174,30171.6
10/17/2022 21:00,IX.D.DOW.IFA.IP,30273.1,30263.3
10/18/2022 1:00,IX.D.DOW.IFA.IP,30403.8,30399
10/18/2022 5:00,IX.D.DOW.IFA.IP,30648.3,30643.5
10/18/2022 9:00,IX.D.DOW.IFA.IP,30468.7,30465.1
